Kuraymat, Egypt
29.24, 31.22

     Day [#],    Time [hr],       Ta [K],      Pa [Pa],    Ib [W/m2]
         179,     5.666667,     293.9027,    100606.78,      50.8718
         179,     5.833333,     294.0890,    100606.78,      55.2981
         179,     6.000000,     294.2883,    100606.78,      63.5885
         179,     6.166667,     294.4967,    100606.78,      70.0570
         179,     6.333333,     294.7140,    100606.78,      90.0498
         179,     6.500000,     294.9390,    100606.78,     135.9358
         179,     6.666667,     295.1710,    100606.78,     179.2536
         179,     6.833333,     295.4093,    100606.78,     243.9272
         179,     7.000000,     295.6533,    100606.78,     334.5039
         179,     7.166667,     295.9033,    100606.78,     409.9219
         179,     7.333333,     296.1593,    100606.78,     469.0931
         179,     7.500000,     296.4213,    100606.78,     513.1998
         179,     7.666667,     296.6907,    100606.78,     579.4900
         179,     7.833333,     296.9687,    100606.78,     636.1206
         179,     8.000000,     297.2567,    100606.78,     672.0131
         179,     8.166667,     297.5567,    100606.78,     699.4463
         179,     8.333333,     297.8687,    100606.78,     723.8112
         179,     8.500000,     298.1893,    100606.78,     746.3176
         179,     8.666667,     298.5147,    100606.78,     769.8631
         179,     8.833333,     298.8407,    100606.78,     787.0206
         179,     9.000000,     299.1633,    100606.78,     795.0079
         179,     9.166667,     299.4800,    100606.78,     794.4378
         179,     9.333333,     299.7907,    100606.78,     802.9829
         179,     9.500000,     300.0960,    100606.78,     824.0031
         179,     9.666667,     300.3960,    100606.78,     841.5536
         179,     9.833333,     300.6907,    100606.78,     859.6142
         179,    10.000000,     300.9800,    100606.78,     877.0585
         179,    10.166667,     301.2633,    100606.78,     883.7979
         179,    10.333333,     301.5407,    100606.78,     891.6513
         179,    10.500000,     301.8120,    100606.78,     903.4133
         179,    10.666667,     302.0760,    100606.78,     909.5658
         179,    10.833333,     302.3313,    100606.78,     916.8295
         179,    11.000000,     302.5767,    100606.78,     924.6431
         179,    11.166667,     302.8100,    100606.78,     915.1539
         179,    11.333333,     303.0313,    100606.78,     909.5658
         179,    11.500000,     303.2423,    100606.78,     912.9192
         179,    11.666667,     303.4437,    100606.78,     917.9463
         179,    11.833333,     303.6360,    100606.78,     919.6211
         179,    12.000000,     303.8200,    100606.78,     917.9463
         179,    12.166667,     303.9950,    100606.78,     926.3162
         179,    12.333333,     304.1610,    100606.78,     929.6613
         179,    12.500000,     304.3190,    100606.78,     925.7586
         179,    12.666667,     304.4690,    100606.78,     917.9463
         179,    12.833333,     304.6110,    100606.78,     915.1539
         179,    13.000000,     304.7450,    100606.78,     919.0629
         179,    13.166667,     304.8700,    100606.78,     907.3292
         179,    13.333333,     304.9860,    100606.78,     896.6948
         179,    13.500000,     305.0940,    100606.78,     891.6513
         179,    13.666667,     305.1940,    100606.78,     890.5300
         179,    13.833333,     305.2860,    100606.78,     887.7258
         179,    14.000000,     305.3700,    100606.78,     880.9907
         179,    14.166667,     305.4450,    100606.78,     860.7412
         179,    14.333333,     305.5110,    100606.78,     843.8142
         179,    14.500000,     305.5687,    100606.78,     833.6343
         179,    14.666667,     305.6173,    100606.78,     829.6705
         179,    14.833333,     305.6563,    100606.78,     822.8690
         179,    15.000000,     305.6850,    100606.78,     809.8092
         179,    15.166667,     305.7017,    100606.78,     781.8795
         179,    15.333333,     305.7063,    100606.78,     760.6882
         179,    15.500000,     305.7000,    100606.78,     750.9209
         179,    15.666667,     305.6820,    100606.78,     736.5207
         179,    15.833333,     305.6517,    100606.78,     723.2327
         179,    16.000000,     305.6083,    100606.78,     712.2258
         179,    16.166667,     305.5500,    100606.78,     701.1912
         179,    16.333333,     305.4767,    100606.78,     691.2938
         179,    16.500000,     305.3897,    100606.78,     681.9570
         179,    16.666667,     305.2883,    100606.78,     657.9318
         179,    16.833333,     305.1720,    100606.78,     642.6185
         179,    17.000000,     305.0400,    100606.78,     633.1632
         179,    17.166667,     304.8900,    100606.78,     606.4342
         179,    17.333333,     304.7220,    100606.78,     557.1602
         179,    17.500000,     304.5393,    100606.78,     492.1804
         179,    17.666667,     304.3447,    100606.78,     443.8581
         179,    17.833333,     304.1407,    100606.78,     398.2514
         179,    18.000000,     303.9300,    100606.78,     352.0473
         179,    18.166667,     303.7133,    100606.78,     300.7575
         179,    18.333333,     303.4907,    100606.78,     223.5900
         179,    18.500000,     303.2643,    100606.78,     126.6194
         179,    18.666667,     303.0377,    100606.78,      70.0570
         179,    18.833333,     302.8140,    100606.78,      76.2166
         179,    19.000000,     302.5967,    100606.78,       0.0000
         179,    19.166667,     302.3883,    100606.78,       0.0000
         179,    19.333333,     302.1890,    100606.78,       0.0000
         179,    19.500000,     301.9967,    100606.78,       0.0000
         179,    19.666667,     301.8093,    100606.78,       0.0000
         179,    19.833333,     301.6250,    100606.78,       0.0000
         179,    20.000000,     301.4417,    100606.78,       0.0000
         179,    20.166667,     301.2583,    100606.78,       0.0000
         179,    20.333333,     301.0750,    100606.78,       0.0000
         179,    20.500000,     300.8920,    100606.78,       0.0000
         179,    20.666667,     300.7100,    100606.78,       0.0000
         179,    20.833333,     300.5297,    100606.78,       0.0000
         179,    21.000000,     300.3517,    100606.78,       0.0000
         179,    21.166667,     300.1767,    100606.78,       0.0000
         179,    21.333333,     300.0047,    100606.78,       0.0000
         179,    21.500000,     299.8347,    100606.78,       0.0000
         179,    21.666667,     299.6653,    100606.78,       0.0000
         179,    21.833333,     299.4953,    100606.78,       0.0000
         179,    22.000000,     299.3233,    100606.78,       0.0000
         179,    22.166667,     299.1483,    100606.78,       0.0000
         179,    22.333333,     298.9703,    100606.78,       0.0000
         179,    22.500000,     298.7903,    100606.78,       0.0000
         179,    22.666667,     298.6097,    100606.78,       0.0000
         179,    22.833333,     298.4297,    100606.78,       0.0000
         179,    23.000000,     298.2517,    100606.78,       0.0000
         179,    23.166667,     298.0767,    100606.78,       0.0000
         179,    23.333333,     297.9047,    100606.78,       0.0000
         179,    23.500000,     297.7353,    100606.78,       0.0000
         179,    23.666667,     297.5687,    100606.78,       0.0000
         179,    23.833333,     297.4047,    100606.78,       0.0000
         180,     0.000000,     297.2433,    100606.78,       0.0000
         180,     0.166667,     297.0850,    100606.78,       0.0000
         180,     0.333333,     296.9297,    100606.78,       0.0000
         180,     0.500000,     296.7770,    100606.78,       0.0000
         180,     0.666667,     296.6270,    100606.78,       0.0000
         180,     0.833333,     296.4797,    100606.78,       0.0000
         180,     1.000000,     296.3350,    100606.78,       0.0000
         180,     1.166667,     296.1933,    100606.78,       0.0000
         180,     1.333333,     296.0547,    100606.78,       0.0000
         180,     1.500000,     295.9180,    100606.78,       0.0000
         180,     1.666667,     295.7820,    100606.78,       0.0000
         180,     1.833333,     295.6453,    100606.78,       0.0000
         180,     2.000000,     295.5067,    100606.78,       0.0000
         180,     2.166667,     295.3650,    100606.78,       0.0000
         180,     2.333333,     295.2203,    100606.78,       0.0000
         180,     2.500000,     295.0733,    100606.78,       0.0000
         180,     2.666667,     294.9247,    100606.78,       0.0000
         180,     2.833333,     294.7750,    100606.78,       0.0000
         180,     3.000000,     294.6250,    100606.78,       0.0000
         180,     3.166667,     294.4750,    100606.78,       0.0000
         180,     3.333333,     294.3250,    100606.78,       0.0000
         180,     3.500000,     294.1753,    100606.78,       0.0000
         180,     3.666667,     294.0267,    100606.78,       0.0000
         180,     3.833333,     293.8797,    100606.78,       0.0000
         180,     4.000000,     293.7350,    100606.78,       0.0000
         180,     4.166667,     293.5933,    100606.78,       0.0000
         180,     4.333333,     293.4547,    100606.78,       0.0000
